Entity,Year,Oil [TWh],Coal,Gas,Hydropower,Nuclear,Solar,Wind,Other renewables
Africa,1965,328.24966169636406,335.5804016966467,9.543754299999998,37.575804144034095,0.0,0.0,0.0,0.0
Africa,1966,359.14315208829817,331.36101340251867,10.6699162,41.18170773029205,0.0,0.0,0.0,0.0
Africa,1967,356.3664846635747,341.00047131718935,10.545669599999997,42.52192883974733,0.0,0.0,0.0,0.0
Africa,1968,376.00920785414047,355.39385738042006,10.688969799999997,49.00784938114202,0.0,0.0,0.0,0.0
Africa,1969,381.178997016235,357.4942115423544,12.491999800000002,56.7970968968868,0.0,0.0,0.0,0.0
Africa,1970,421.1258647152657,367.95802274971913,15.520324999999993,71.25338688303144,0.0,0.0,0.0,0.0
Africa,1971,475.80861810955,388.71730871107997,18.40526369788937,67.99106658972089,0.0,0.0,0.0,0.43157894736841984
Africa,1972,515.5045853570507,392.431563227604,24.670656925872393,78.51810109309451,0.0,0.0,0.0,0.4342105263157872
Africa,1973,554.2804953779702,414.9010833653067,39.55179143159969,78.43089987245506,0.0,0.0,0.0,0.44736842105262986
Africa,1974,572.9962674644173,432.131849537268,44.51848738148124,92.3399618140972,0.0,0.0,0.0,0.4605263157894714
Africa,1975,599.1527541132721,459.0673102643959,53.63837747109728,97.05012729252084,0.0,0.0,0.0,0.4526315789473669
Africa,1976,665.1477952011459,481.9369060175282,60.981389950775615,107.52941905214716,0.0,0.0,0.0,0.4868421052631566
Africa,1977,703.8888532817057,492.9118584002083,68.23419091214265,118.64039769087029,0.0,0.0,0.0,0.4973684210526295
Africa,1978,740.6069587630224,477.9242128574671,97.36989781133852,121.27652458046063,0.0,0.0,0.0,0.5131578947368396
Africa,1979,789.4757912935369,504.5475597066902,148.84281595461505,124.42159679968391,0.0,0.0,0.0,0.5289473684210507
Africa,1980,835.9901190677016,543.879962727227,186.91397720022425,121.13202777861947,0.0,0.0,0.0,0.5447368421052606
Africa,1981,889.8208355322835,636.1899733330638,228.4911559965506,127.30906963650142,0.0,0.0,0.0,0.5736842105263134
Africa,1982,932.5234542683087,702.5608991413458,246.73354872461545,127.9808282494,0.0,0.0,0.0,0.6210526315789445
Africa,1983,964.1988264067952,710.0347805310637,271.27534699518367,119.76030174176412,0.0,0.0,0.0,0.6052631578947345
Africa,1984,984.735295124942,762.6058883890863,259.9027804325433,118.75252715638013,10.32894736842101,0.0,0.0,0.6157894736842087
Africa,1985,1006.9752003848886,787.1658893870642,278.84274705172044,130.12302803146946,13.986842105263099,0.0,0.0,0.7078947368421025
Africa,1986,991.2093684674924,805.3560964009224,313.27120260046587,134.58417552989124,23.165789473684114,0.0,0.0,1.7342105263157768
Africa,1987,1041.398575051362,828.319732288599,323.3843571479668,129.10095975901154,16.228947368420958,0.0,0.0,1.7315789473684189
Africa,1988,1090.0482687018132,890.1608047806748,358.4445406126053,141.03965725563074,27.61315789473668,0.0,0.0,1.6473684210526236
Africa,1989,1130.2878997764446,835.6208618412427,371.4710411018015,148.0988683345442,29.20789473684204,0.0,0.0,1.623684210526308
Africa,1990,1146.16657418622,877.8098615125164,398.64538443349574,150.67015558746778,22.23421052631573,0.0,0.0,1.926315789473671
Africa,1991,1154.287400225321,853.1945685110425,401.6355929838975,159.60918003358418,24.0631578947368,0.0,0.0,1.9421052631578888
Africa,1992,1180.3787861076446,858.3007481735467,421.270257412624,152.26392548580668,24.442106012228976,0.0,0.0,2.00592105286487
Africa,1993,1194.3952856371816,871.6152063943182,412.64397738033256,149.1644928103426,19.092105402182295,0.0,0.005263157894736822,2.209736842220534
Africa,1994,1222.1690301479046,894.1687307428623,431.8279523524902,151.56854886081706,25.518420667361745,0.0,0.014210526315789462,1.918421052741361
Africa,1995,1265.2495892728252,921.8028401045236,461.2434977450164,157.28651809122874,29.739472187499075,0.0,0.016578947368421026,2.401842105323535
Africa,1996,1297.417953166503,934.5518385296646,484.1917481622788,163.99068072158923,30.98684233090237,0.0,0.01868421052631573,2.9476133892944465
Africa,1997,1332.2027355959926,958.321399156624,474.475536161452,168.0328883216423,33.2815786186282,0.0,0.01894736842105258,3.2332642321363303
Africa,1998,1364.1446471383153,936.3072787396048,499.3369943661952,175.4075996822001,35.79210381052032,0.0,0.019999999999999882,4.0277612778855865
Africa,1999,1413.0042886212243,965.480620024126,504.0196074875003,186.0112140069449,33.7815786222691,0.0,0.052105263157894516,3.9161178920201327
Africa,2000,1421.0730438420974,963.2739150849898,556.8223562513684,198.01530687075245,34.23684235456814,0.0484210526315788,0.4631578947368399,5.853745892341597
Africa,2001,1440.1177921142194,975.5876620605403,642.6661539007266,212.80030176660577,28.207893800067268,0.06499999999999971,1.094947368421049,6.029875346260363
Africa,2002,1465.7769970424213,934.1009274201983,681.2641261610297,224.16175824689125,31.555261674405493,0.08105528973949994,1.1699052631578877,5.89578947368419
Africa,2003,1504.7828460746964,1016.7126421051282,723.7244625330092,218.0857933450743,33.323682168825066,0.08921318447634202,1.4241763157894731,6.7826315789473455
Africa,2004,1576.4198801705834,1118.2899990813514,787.8942180685576,230.01439267218262,35.17137555307637,0.10289739500265778,2.024519750132901,7.7342471244335655
Africa,2005,1656.5552515258926,1038.031247750718,817.3575880663788,234.38351096831988,29.717510952872797,0.11631844763423704,2.0589739766081783,7.81284982791905
Africa,2006,1667.900020524657,1052.766008909654,853.0107884904712,242.7382974328674,26.38420900517211,0.1365816055289732,2.2434226475279053,9.820680598555176
Africa,2007,1724.1021137300463,1070.1837124193653,908.061415800276,250.8962154539201,29.781578593141926,0.16743498184476266,2.67446674641147,8.17065789473681
Africa,2008,1820.5474758718717,1179.483909700217,947.7856735583972,255.67686644879325,34.22105173859053,0.22346632131844665,3.4531161350345485,8.506373684210496
Africa,2009,1885.927296539097,1174.4275442732835,955.7636176889521,262.52930758414294,33.69999853212826,0.2838682292131829,4.183899840510357,9.27295313157891
Africa,2010,1975.8633351503413,1164.1430809515305,989.1676506729024,282.7021911077526,35.5973681091754,0.589117763423708,6.010911669324805,9.969847536842066
Africa,2011,1921.9067006241119,1144.6333985131441,1072.083223680199,290.6653184917496,33.95263157894728,1.2119218450026554,6.6775682615629695,10.240951607894699
Africa,2012,2029.95315695078,1116.0859456038786,1151.0742059093911,291.97973743481475,34.12482606628899,1.4563871744219319,7.793937474747443,10.66039437368417
Africa,2013,2098.603498011591,1130.6379358739414,1165.9598142518355,309.66538528941675,37.1210483331726,2.1691661607921198,9.367779742158392,11.543752232887494
Africa,2014,2136.798178265112,1184.5230543077166,1198.5351663096174,325.6784072700493,36.299999122150076,4.805936537107907,13.571493733359857,14.483025475636554
Africa,2015,2185.227078693643,1136.0252929046346,1280.5503033190134,316.5022420921041,32.202631578947184,9.390203357894704,23.3870585251195,18.599788796095226
Africa,2016,2197.4908817736073,1152.6155812729166,1350.0463901033436,307.07582887926225,41.87747105263139,12.924529807060985,29.749210994056106,18.88414450746948
Africa,2017,2234.1069333338,1135.3913265968522,1407.705155684247,327.8372707333987,41.46404473684192,17.396240680139616,33.67344430455913,19.71532996927018
Africa,2018,2225.1355237125963,1179.6984125785075,1499.9119353510555,349.5809719382371,29.185334210526147,23.7607605242088,38.64720925716497,21.476376016446746
Algeria,1965,15.405251944444432,0.8141000000000002,7.4304999999999986,1.0350700000000002,0.0,0.0,0.0,0.0
Algeria,1966,20.272705277777792,0.7908400000000001,7.719249999999998,0.95366,0.0,0.0,0.0,0.0
Algeria,1967,18.942031111111085,0.6047600000000001,7.4882500000000025,1.06996,0.0,0.0,0.0,0.0
Algeria,1968,20.16730138888889,0.63965,7.873250000000003,1.46538,0.0,0.0,0.0,0.0
Algeria,1969,21.30593000000001,0.8141000000000002,10.3516875,0.95366,0.0,0.0,0.0,0.0
Algeria,1970,24.347680833333392,0.96529,9.730875000000006,1.53516,0.0,0.0,0.0,0.0
Algeria,1971,27.44005027777772,0.26749,11.049500000000002,0.86062,0.0,0.0,0.0,0.0
Algeria,1972,30.1214141666667,0.23260000000000006,12.830125000000043,1.3141900000000002,0.0,0.0,0.0,0.0
Algeria,1973,32.900344999999966,0.26749,17.85918749999995,1.9887300000000003,0.0,0.0,0.0,0.0
Algeria,1974,36.54384083333334,0.22096999999999997,20.674500000000013,1.3141900000000002,0.0,0.0,0.0,0.0
Algeria,1975,40.63066750000004,0.27912000000000003,28.49000000000001,0.86062,0.0,0.0,0.0,0.0
Algeria,1976,46.71773249999998,0.54661,33.687500000000036,1.01181,0.0,0.0,0.0,0.0
Algeria,1977,52.806493611111115,0.70943,35.90125000000001,0.70943,0.0,0.0,0.0,0.0
Algeria,1978,54.60794472222218,0.36053,57.65375000000003,0.6745399999999999,0.0,0.0,0.0,0.0
Algeria,1979,65.3186172222222,0.83736,81.52375000000005,0.76758,0.0,0.0,0.0,0.0
Algeria,1980,66.20242999999996,0.7443200000000001,109.43625000000002,0.6745399999999999,0.0,0.0,0.0,0.0
Algeria,1981,71.32307277777775,0.52335,142.25750000000045,0.95366,0.0,0.0,0.0,0.0
Algeria,1982,75.57341777777775,9.71105,161.4112500000004,1.25604,0.0,0.0,0.0,0.0
Algeria,1983,84.89242111111115,8.66435,176.7150000000005,0.61639,0.0,0.0,0.0,0.0
Algeria,1984,94.00200638888893,9.60638,155.25124999999966,1.19789,0.0,0.0,0.0,0.0
Algeria,1985,96.55380305555559,10.02506,153.80750000000015,1.6999999999999942,0.0,0.0,0.0,0.0
Algeria,1986,98.02125416666664,10.29255,168.4375000000002,0.6578947368421026,0.0,0.0,0.0,0.0
Algeria,1987,99.10052388888892,12.30454,172.28750000000008,1.313157894736836,0.0,0.0,0.0,0.0
Algeria,1988,99.17259861111107,11.57185,194.13625000000008,0.4815789473684196,0.0,0.0,0.0,0.0
Algeria,1989,103.93666111111116,9.78083,182.68249999999992,0.5947368421052605,0.0,0.0,0.0,0.0
Algeria,1990,111.8116158333333,7.664170000000001,195.09874999999974,0.3552631578947349,0.0,0.0,0.0,0.0
Algeria,1991,110.62778611111106,7.908400000000001,192.69250000000054,0.7710526315789448,0.0,0.0,0.0,0.0
Algeria,1992,111.29265555555565,9.397039999999999,198.94874999999962,0.5236842105263136,0.0,0.0,0.0,0.0
Algeria,1993,110.75487666666665,7.652540000000001,178.5437500000004,0.9289473684210492,0.0,0.0,0.0,0.0
Algeria,1994,106.05089583333331,7.2106,188.16874999999948,0.4368421052631557,0.0,0.0,0.0,0.0
Algeria,1995,103.14228277777777,7.2106,202.2212500000002,0.5078947368421037,0.0,0.0,0.0,0.0
Algeria,1996,98.42207972222224,3.3959599999999996,207.70749999999973,0.3552631578947349,0.0,0.0,0.0,0.0
Algeria,1997,97.64341944444445,5.954560000000002,194.04000000000056,0.1973684210526314,0.0,0.0,0.0,0.0
Algeria,1998,100.65874805555559,6.373240000000001,200.68125,0.5657894736842077,0.0,0.0,0.0,0.0
Algeria,1999,98.8983458333333,6.826810000000001,205.1087500000004,0.5342105263157877,0.0,0.0,0.0,0.0
Algeria,2000,103.13247972222229,5.64055,191.01293750000042,0.14210526315789465,0.0,0.0,0.0,0.0
Algeria,2001,106.77533388888888,6.512800000000001,197.3221249999998,0.18157894736842026,0.0,0.0,0.0,0.0
Algeria,2002,118.39722972222246,8.54805,194.83887499999958,0.14999999999999908,0.0,0.0,0.0,0.0
Algeria,2003,123.17411805555588,7.04778,205.93168750000015,0.6973684210526283,0.0,0.0,0.0,0.0
Algeria,2004,128.74683027777786,8.408489999999999,211.89918749999958,0.6605263157894712,0.0,0.0,0.0,0.0
Algeria,2005,134.21338489999977,6.90822,223.5598749999997,1.4613157894736806,0.0,0.0,0.0,0.0
Algeria,2006,139.84572075000023,10.25766,228.4975000000006,0.5726315789473666,0.0,0.0,0.0,0.0
Algeria,2007,156.38999647506944,8.80391,233.8068145299147,0.5947368421052605,0.0,0.0,0.0,0.0
Algeria,2008,169.91589639527737,8.80391,244.041875,0.7447368421052606,0.0,0.0,0.0,0.0
Algeria,2009,180.1344294444449,5.65218,262.1176249999999,0.8999999999999968,0.0,0.0,0.0,0.0
Algeria,2010,180.04885499999955,3.6053,253.27225000000007,0.4552631578947354,0.0,0.02394736842105255,0.0,0.0
Algeria,2011,192.22765305555538,3.1982500000000003,267.9696250000002,0.994736842105259,0.0,0.04768092105263135,0.0,0.0
Algeria,2012,204.3952677777782,3.3959599999999996,298.7407499999998,1.0236842105263118,0.0,0.07032372025955277,0.0,0.0
Algeria,2013,213.5763849999996,1.83754,321.2151249999995,0.2605263157894725,0.0,0.0752631578947365,0.0,0.0
Algeria,2014,221.92515277777724,2.08177,360.91824999999983,0.5078947368421037,0.0,0.15789473684210464,0.002631578947368411,0.0
Algeria,2015,236.1484832777782,1.5467899999999999,379.2250000000003,0.38157894736841896,0.0,0.15263157894736762,0.049999999999999815,0.0
Algeria,2016,229.44103930555573,0.5698700000000001,385.96250000000055,0.18947368421052585,0.0,0.64473684210526,0.05013698630136964,0.0
Algeria,2017,225.3893038611109,2.11666,388.84999999999945,0.14736842105263054,0.0,1.326315789473684,0.049999999999999815,0.0
Algeria,2018,228.1965041666662,2.11666,427.3499999999996,0.3078947368421037,0.0,1.5868421052631556,0.02631578947368411,0.0
Argentina,1965,260.1392938124458,8.455049186518222,41.233999999999995,3.1866200000000005,0.0,0.0,0.0,0.0
Argentina,1966,268.56480201750514,6.971818298860046,44.65720000000002,3.233140000000001,0.0,0.0,0.0,0.0
Argentina,1967,275.18662634653515,7.840396988836103,46.69945000000001,3.30292,0.0,0.0,0.0,0.0
Argentina,1968,281.00747727510816,7.619035275495472,51.99957500000001,3.8960500000000007,0.0,0.0,0.0,0.0
Argentina,1969,291.98175393307844,9.122169996314266,51.805074999999974,3.4890000000000003,0.0,0.0,0.0,0.0
Argentina,1970,262.1598020618129,11.722598380005966,58.544500000000035,3.989090000000001,0.0,0.0,0.0,0.12510787172011614
Argentina,1971,279.9751100000006,10.277542028654782,63.20277500000002,4.01235,0.0,0.0,0.0,0.1312226676384838
Argentina,1972,280.3572516666668,8.651294898829942,70.92442499999997,3.907680000000001,0.0,0.0,0.0,0.1693503998090455
Argentina,1973,281.3179052777774,9.496521978894506,80.70777499999998,7.792100000000001,0.0,0.0,0.0,0.12905903790087467
Argentina,1974,282.30396972222195,11.82592186235757,85.42439999999998,13.08375,2.6981599999999997,0.0,0.0,0.13175703007518774
Argentina,1975,265.9402666666663,11.510940291236157,87.52500000000002,13.51406,6.0243400000000005,0.0,0.0,0.14453326713008904
Argentina,1976,276.2617030555561,11.64258520941617,98.51425000000006,13.002340000000002,6.175530000000001,0.0,0.0,0.1321126093294453
Argentina,1977,291.2396455555558,11.00850308113062,102.89049999999996,15.01433,4.2565800000000005,0.0,0.0,0.14172396793871392
Argentina,1978,291.2290322222217,13.419195359558945,100.07025000000007,20.16642,7.536240000000001,0.0,0.0,0.1424649002313468
Argentina,1979,308.04863722222274,12.501673828738305,102.89049999999996,27.72592,7.00126,0.0,0.0,0.22208885103383366
Argentina,1980,288.2583255555553,11.144589626234863,112.12924999999996,39.402440000000006,6.082490000000001,0.0,0.0,0.2269778103796061
Argentina,1981,267.23371277777784,10.560467206889587,117.18625,38.15803,7.3269,0.0,0.0,0.19663815789473554
Argentina,1982,256.3210302777781,10.666076149838718,133.13525,46.04317,4.89623,0.0,0.0,0.2524012248362833
Argentina,1983,260.9379080555554,9.679963225289931,143.15199999999945,47.91560000000001,8.862060000000003,0.0,0.0,0.3613546948767253
Argentina,1984,245.98776027777745,7.185223693573063,152.3907500000004,51.70698,12.07194,0.0,0.0,0.2562968205574906
Argentina,1985,222.5036850000001,10.599605761728863,155.6972499999995,54.35862000000001,15.17715,0.0,0.0,0.27189898496240505
Argentina,1986,255.58044222222242,12.109349330288072,168.2424999999996,55.285539999999955,15.02596,0.0,0.0,0.281786633703824
Argentina,1987,272.78299166666704,13.439672780633831,168.33975000000044,57.40339,17.014689999999998,0.0,0.0,0.2846232192322896
Argentina,1988,272.029264444445,13.772349638372248,196.63950000000008,40.920458947368466,15.25856,0.0,0.0,0.31872644039874826
Argentina,1989,246.7896619444447,14.902768177641859,206.55899999999986,34.14976421052629,13.2582,0.0,0.0,0.3141497576177276
Argentina,1990,233.4430894444447,12.266132187086356,197.32025000000007,47.113561578947326,19.15461,0.0,0.0,0.280956009816206
Argentina,1991,240.50233555555576,10.794012477295873,200.9185000000005,42.62981368421054,20.41065,0.0,0.0,0.2621063271385997
Argentina,1992,254.04391305555626,12.168163637796788,217.25650000000041,52.05013290802707,18.642889999999998,0.0,0.0,0.26806709080393176
Argentina,1993,251.62746944444424,8.06998722,229.4127499999995,61.98809144072232,20.39902,0.0,0.0,0.2827326388888879
Argentina,1994,243.23891222222176,7.065106990109182,235.83124999999959,73.61259968101987,21.678320000000006,0.0,0.0,0.3139211515631165
Argentina,1995,241.90118611111092,7.414152414461528,262.47775000000024,74.88979266347602,18.59637,0.0,0.0,0.30419067710035874
Argentina,1996,251.42418250000046,7.766816144207845,301.1832500000003,68.27679425837243,19.631439999999998,0.0,0.025310526315789426,0.9247302422723436
Argentina,1997,251.7288019444442,6.1277140165116055,277.5514999999998,86.92094630515577,20.95726,0.0,0.03839999999999984,1.1727159210526317
Argentina,1998,257.291801111111,8.237409361613002,296.7097500000005,85.32049441786184,19.61981,4.473684210526298e-05,0.08563421052631541,1.22074000791452
Argentina,1999,239.565514722222,9.885469541269137,314.7010000000005,69.81597554492211,18.701040000000006,6.842105263157869e-05,0.09152894736842072,1.7117240601503672
Argentina,2000,241.97666472222286,7.512647303292918,322.9672500000001,89.56318447634129,16.25874,9.473684210526278e-05,0.09146842105263124,1.776353447643489
Argentina,2001,233.11430194444424,6.156852280164991,302.3502499999998,110.27174375332143,18.57311,0.00011315789473684168,0.12989736842105196,1.603489079615274
Argentina,2002,214.87346583333292,4.5862964916402085,294.3757500000003,109.1238171185526,15.31671,0.00012368421052631496,0.1931710526315777,2.237496415457236
Argentina,2003,221.14389222222272,5.593864633008101,336.2904999999999,102.8423179160009,19.91056,0.00017105263157894614,0.2051421052631568,2.6686312062024684
Argentina,2004,232.64728444444387,9.519819419961674,368.0912500000003,93.16547049441671,20.73629,0.00018421052631578878,0.1906473684210516,2.369197606019221
Argentina,2005,247.28683663194445,10.961644949653882,392.8900000000003,103.55287081339594,18.073020000000003,0.0002131578947368414,0.18873596052631528,2.8265076338374806
Argentina,2006,259.9601497054435,9.923820577341116,406.50500000000017,114.79999999999953,20.318421052631454,0.000236842105263157,0.1832631578947366,4.12476398568654
Argentina,2007,288.7588944003783,14.360361099340803,427.1220000000006,99.31842105263115,19.089473684210404,0.00028657894736841967,0.16208684210526272,4.146601830999416
Argentina,2008,296.9551533481558,17.516068732655715,431.8872500000005,97.89210526315756,19.457894736842047,0.00037815789473684067,0.11039757368421003,4.4566746938743345
Argentina,2009,290.82116973162533,9.620938057736936,418.355582716939,107.32368421052587,21.534210526315718,0.0002002210526315779,0.09692507526315756,4.5493583206460215
Argentina,2010,332.2558711103447,13.472080049759562,420.8741655845573,106.69210526315749,18.97368421052628,0.0002260263157894725,0.06671475315789444,5.2980389745944265
Argentina,2011,335.5531422107095,14.61864526440268,438.3978868918576,104.31842105263115,16.842105263157876,0.00424736842105261,0.06997513157894704,5.7636995474690425
Argentina,2012,350.60744965870856,13.669180580837688,456.64209335845874,97.0421052631575,16.847368421052547,0.02150780736842098,0.9733210508763114,6.457425290736292
Argentina,2013,376.24892533453317,14.939302723892842,460.2768896550948,107.10526315789429,16.334210526315747,0.039668628947368265,1.1930391473684214,6.46671065818179
Argentina,2014,371.18326393593514,15.891716601166001,461.5497906359693,107.53684210526279,14.510526315789471,0.04195789473684197,1.630239473684208,6.057961189627013
Argentina,2015,382.6846637657331,15.814129277700689,466.52568265360185,109.92342105263113,18.523684210526213,0.038639473684210335,1.5614077973684135,6.2585752574850035
Argentina,2016,375.8124219445562,12.188641351300001,482.10011188143517,100.66945597722788,21.80263157894724,0.037560526315789336,1.44041842105262,5.166864848844092
Argentina,2017,372.59010664395953,12.525288179614401,483.00028552561446,109.32362783497177,16.021052631578833,0.04320263157894714,1.60938684210526,6.272775020283736
Argentina,2018,350.22324733886484,14.157840929818782,487.04239680915833,109.60382786814066,18.08579683532065,0.2845487578947354,3.7176310105263037,6.044577394884333
Asia Pacific,1965,1898.0228016695803,2780.382545146526,56.23196775688291,396.2042007607788,0.06978000000000001,0.0,0.0,4.326315789473666
Asia Pacific,1966,2187.1459910360863,2931.1524991933497,62.38925306293018,429.96784549762003,0.97692,0.0,0.0,4.323684210526297
Asia Pacific,1967,2549.0892526080856,2853.9245916273962,71.39151204095378,405.32315128709365,2.2329600000000003,0.0,0.0,3.7473684210526135
Asia Pacific,1968,2914.830715156128,2896.2907233960937,77.81803057694191,432.7549002344626,1.89569,0.0,0.0,4.149999999999991
Asia Pacific,1969,3385.8969054203803,3249.6842851643682,102.60042439901078,461.53505602393625,4.37288,0.0,0.0,4.231578947368403
Asia Pacific,1970,3936.7458207834807,3630.577208056919,142.324725380247,471.3649265502516,12.14172,0.0,0.0,4.675536842105251
Asia Pacific,1971,4377.582178417025,3886.2113564238707,169.5509092490354,512.3471365502519,21.36431,0.0,0.0,4.61739736842103
Asia Pacific,1972,4714.086805241031,4035.8676776983134,196.41526399274548,535.8132170765673,26.07446,0.0,0.0,4.698923684210511
Asia Pacific,1973,5363.043250590951,4133.430034486911,242.4114608462252,518.8921902344632,31.133509999999998,0.0,0.0,4.8289421052631365
Asia Pacific,1974,5328.038647562666,4233.9417400848415,302.22537795951365,566.219379415749,55.03316000000001,0.0,0.0,6.569129224376755
Asia Pacific,1975,5302.9359798742325,4556.575757993907,350.98710886553914,603.8992448857524,64.38368,0.0,0.0,6.9850904432133225
Asia Pacific,1976,5640.450554145246,4664.742763314756,405.8474058239298,612.400195241947,105.06542000000002,0.0,0.0,6.8080646814404675
Asia Pacific,1977,5907.5733445573815,4974.5125117795615,499.9435242392395,594.2727560872412,80.31876842105265,0.0,0.0,6.901167036011096
Asia Pacific,1978,6264.634431372196,5218.075913395271,599.9441429375833,618.7282696119629,156.49267894736838,0.0,0.0,7.677556232687004
Asia Pacific,1979,6431.010704097793,5470.84179548864,685.5563702023353,671.5072466933183,194.29307421052658,0.0,0.0,9.77084321329641
Asia Pacific,1980,6083.017689665721,5782.600438433266,735.652398669923,714.7962910666079,254.81089526315787,0.0,0.0,13.614297783933525
Asia Pacific,1981,5901.313681278629,5973.652787175557,743.8641188965403,760.2550045946026,267.9385136842107,0.0,0.0,18.6104353185595
Asia Pacific,1982,5737.781676518349,6182.853419986874,775.2192768006317,736.313381537313,328.30717789473636,0.0,0.0,41.978669113573325
Asia Pacific,1983,5821.583315645545,6545.106966078,854.3617879449632,791.1766512800878,368.43845421052595,0.0,0.0,47.54685900276998
Asia Pacific,1984,6042.672744486285,7111.992683573683,999.6186237943813,782.0108824795351,440.76669684210486,0.0,0.0,51.95299321329621
Asia Pacific,1985,6025.099500970327,7673.257557353581,1085.9763294842423,842.1395374441597,552.491516315788,0.0,0.0,54.7144389873929
Asia Pacific,1986,6259.528522195305,7967.968891100529,1186.078683635021,863.4891853915651,595.1791578947345,0.0,0.0,57.078657134490406
Asia Pacific,1987,6461.65716090653,8542.295302716768,1259.3889911567696,860.1203353712577,701.7721452631557,0.0,0.0,57.92039404432122
Asia Pacific,1988,7016.312294777,9153.144031479032,1342.4001576611627,951.9869005652259,660.3157594736821,0.0,0.0,62.70185360110783
Asia Pacific,1989,7448.286798382683,9566.153147329149,1429.7563302034125,1020.8988188749415,698.9381152631547,0.0,0.0,68.23516523545685
Asia Pacific,1990,7906.95337931443,9771.20139082433,1520.0201065939684,1057.0279132470507,755.6276442105237,0.010526315789473644,0.08506113769271563,57.75720573274091
Asia Pacific,1991,8251.634655736558,10177.723958072813,1667.6605487874785,1088.3321729775066,805.5998999999968,0.024868421052631474,0.3210550239234432,58.95400984835236
Asia Pacific,1992,8809.071063238323,10530.053225560405,1781.2656403155902,1063.0516722356408,827.2789068421025,0.07263157894736809,0.580194843168522,59.39240830276249
Asia Pacific,1993,9195.62363406764,11081.321010239637,1866.5592080477445,1166.6080551379637,916.9211436842066,0.11342105263157852,0.8206228070175368,59.259029147013884
Asia Pacific,1994,9741.337665424875,11633.456426281624,2031.9303003128048,1173.985621422428,979.1140363157863,0.14052631578947286,1.535758107389676,68.33628264271732
Asia Pacific,1995,10335.782516696407,11907.96592878666,2128.418026837416,1280.8625652270298,1079.4805421052595,0.18594763423710756,2.9515824029771167,79.9153960907092
Asia Pacific,1996,10841.205708969124,12424.776943275163,2323.714807545037,1254.5895735565746,1134.9538473684174,0.2583173843700143,2.608434385486428,81.16663967247311
Asia Pacific,1997,11368.121642346396,12481.722455019319,2510.70867175606,1261.1229472846092,1209.0924963157902,0.38688276829214796,3.1946053723551118,91.78371353208657
Asia Pacific,1998,11111.243651010876,12469.892837693504,2567.7366904151713,1342.893402110627,1258.8264222631506,0.5339969896331721,3.9198688594630298,98.77653217545372
Asia Pacific,1999,11630.820962988257,12898.27716583076,2772.799154206419,1323.334097613448,1280.1914857894699,0.7533331738436967,5.403286858931386,108.46224480522787
Asia Pacific,2000,11973.897750503063,13335.976232044599,2984.1345643004797,1380.0879702672055,1315.9025329473614,1.1274458585494405,6.747307841334359,115.96889154913369
Asia Pacific,2001,12051.742912228005,13949.236304198745,3166.4521436317214,1508.1267235697887,1333.1743668420954,1.6012248060241907,9.256401099946778,117.4735470143116
Asia Pacific,2002,12436.604559418738,15016.878584299593,3313.2052078343813,1528.1112631933875,1366.5678907131482,2.1822484871876604,10.70272692507808,122.62337758426298
Asia Pacific,2003,12951.449222858448,17165.757077669245,3588.2174903000123,1566.6142096075641,1215.887643684205,2.9382700214779223,14.054862205141811,128.25770402830008
Asia Pacific,2004,13674.41965221396,19305.748636583347,3802.078197784705,1799.262267225983,1383.4727342105225,3.8527763512354793,24.17540606984143,137.6976780415933
Asia Pacific,2005,13783.574965164411,21935.536920766786,4084.651318263216,1914.2600146295035,1456.1254084210434,4.875825072288107,31.629417521675553,159.0855247817406
Asia Pacific,2006,14094.35621249562,23620.479741519866,4394.9440454369205,2106.971170750946,1495.0860889473581,6.02967310526314,48.86776849150528,170.39807347949443
Asia Pacific,2007,14585.088838457346,25594.073931095238,4733.735497736468,2242.9005673678307,1434.1151157894678,7.233107830829708,64.74506521590709,187.73253763118407
Asia Pacific,2008,14540.268488167025,26292.97397636822,5036.991961173563,2622.833335052524,1392.2465384210486,8.764743564874301,94.97233666061074,208.38673825112343
Asia Pacific,2009,14683.588555290327,27161.974965918795,5156.277573611039,2541.695829967584,1457.0122073684174,11.5355210201869,144.32260162478985,232.49440512538047
Asia Pacific,2010,15604.476901178965,28407.904926525716,5776.24020325791,2881.2608095396085,1531.440373947363,17.733548675739687,201.8980813092814,258.03654222352435
Asia Pacific,2011,16103.82492108135,30483.28919010758,6231.45193403836,2936.5082268050696,1269.0066652631567,31.98526115680216,288.9547031027238,275.84340279171147
Asia Pacific,2012,16788.695164815814,31143.165444102047,6642.634191005045,3366.030912487485,906.7293126315753,46.27112658672893,370.338241842981,300.82208583502467
Asia Pacific,2013,17085.46835241377,31978.67455957092,6855.36622683502,3592.201711436786,908.3459842105223,85.10238706611636,503.9984214774688,331.845215792238
Asia Pacific,2014,17368.743579712747,32199.355682891783,7062.236786326713,3976.0546784009966,975.4426999999966,165.45986601251948,554.4277457333628,379.66371730164934
Asia Pacific,2015,18013.7375988325,31993.857631693925,7125.371647762231,4118.653568064903,1104.3722699999955,261.0361204754328,639.9004088404586,425.1273452236849
Asia Pacific,2016,18679.57583029488,31853.465264381637,7293.485500551454,4281.449291348079,1232.4484015789446,373.04007737455186,808.5749416876288,454.2857767307292
